_source,_record,system,basis,nao,E,converged,wall_s,peak_mb,kind,mode,xc,n_iter,conv,mu_D,mu_grid_vs_analytic,step,M,steps,seed,peak_gpu_mb,E_grid5,grad_norm,E_J,lam_min,lam_max,lam_ratio,cond_V,grid_bias_mha
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,200,-495.46588249,,4244,,splat,,pbe,,,,,,500,12000,2,713,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,RESULT,alanine_dipeptide,,200,-495.46588249,,4288,,splat,,pbe,,,,,,500,12000,2,713,-495.46554396,,,,,,,-0.33852790
iso_ethanol_M576_s0.log,STEP,,,,639.638290,,,,,,,,,,,0,,,,,,7.62e+02,171.4055,1.88e+00,1.48e+01,1.27e-01,1.0e+09,
iso_ethanol_M576_s0.log,STEP,,,,-154.721232,,,,,,,,,,,500,,,,,,2.85e+00,156.9854,2.50e+01,2.97e+02,8.41e-02,6.0e+11,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.84859734,,593,,splat,,,,,,,1000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.849235,,,,,,,,,,,1000,,,,,,6.48e+00,156.8561,4.15e+01,3.39e+02,1.22e-01,1.2e+12,
iso_ethanol_M576_s0.log,STEP,,,,-154.892208,,,,,,,,,,,1500,,,,,,2.88e+00,156.8153,5.49e+01,3.77e+02,1.46e-01,3.2e+13,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.89391040,,1136,,splat,,,,,,,2000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.894523,,,,,,,,,,,2000,,,,,,3.59e+00,156.8127,7.23e+01,4.01e+02,1.80e-01,2.6e+11,
iso_ethanol_M576_s0.log,STEP,,,,-154.899194,,,,,,,,,,,2500,,,,,,3.23e+00,156.8028,1.26e+02,4.09e+02,3.07e-01,8.8e+11,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.89981065,,1681,,splat,,,,,,,3000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.900300,,,,,,,,,,,3000,,,,,,3.13e+00,156.7978,1.11e+02,4.62e+02,2.40e-01,8.2e+11,
iso_ethanol_M576_s0.log,STEP,,,,-154.904111,,,,,,,,,,,3500,,,,,,2.11e+00,156.8135,1.43e+02,4.74e+02,3.01e-01,5.4e+11,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.90557139,,2220,,splat,,,,,,,4000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.906139,,,,,,,,,,,4000,,,,,,2.46e+00,156.8150,1.61e+02,5.76e+02,2.80e-01,4.1e+11,
iso_ethanol_M576_s0.log,STEP,,,,-154.914750,,,,,,,,,,,4500,,,,,,1.99e+00,156.7955,1.86e+02,5.87e+02,3.16e-01,1.0e+12,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.91750894,,2763,,splat,,,,,,,5000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.918067,,,,,,,,,,,5000,,,,,,1.80e+00,156.7980,2.15e+02,5.92e+02,3.64e-01,4.2e+11,
iso_ethanol_M576_s0.log,STEP,,,,-154.916573,,,,,,,,,,,5500,,,,,,1.09e+00,156.8058,2.31e+02,6.08e+02,3.81e-01,2.0e+11,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.91683886,,3309,,splat,,,,,,,6000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.917345,,,,,,,,,,,6000,,,,,,1.75e+00,156.8325,2.37e+02,7.39e+02,3.21e-01,1.1e+11,
iso_ethanol_M576_s0.log,STEP,,,,-154.921237,,,,,,,,,,,6500,,,,,,7.95e-01,156.8025,2.57e+02,7.65e+02,3.36e-01,2.6e+12,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.92169439,,3854,,splat,,,,,,,7000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.922113,,,,,,,,,,,7000,,,,,,4.04e-01,156.8031,2.57e+02,7.78e+02,3.30e-01,9.0e+11,
iso_ethanol_M576_s0.log,STEP,,,,-154.922721,,,,,,,,,,,7500,,,,,,6.33e-01,156.8018,2.52e+02,7.91e+02,3.18e-01,1.4e+12,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.92312254,,4402,,splat,,,,,,,8000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.923493,,,,,,,,,,,8000,,,,,,1.33e-01,156.8020,2.42e+02,8.04e+02,3.01e-01,2.3e+12,
iso_ethanol_M576_s0.log,STEP,,,,-154.923789,,,,,,,,,,,8500,,,,,,2.90e-01,156.8024,2.33e+02,8.16e+02,2.85e-01,2.1e+12,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.92369982,,4954,,splat,,,,,,,9000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.924044,,,,,,,,,,,9000,,,,,,1.78e-01,156.8025,2.22e+02,8.29e+02,2.68e-01,1.4e+12,
iso_ethanol_M576_s0.log,STEP,,,,-154.924474,,,,,,,,,,,9500,,,,,,1.42e-02,156.8035,2.12e+02,8.40e+02,2.53e-01,1.5e+12,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.92435343,,5511,,splat,,,,,,,10000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.924684,,,,,,,,,,,10000,,,,,,9.82e-04,156.8040,2.04e+02,8.48e+02,2.41e-01,3.7e+12,
iso_ethanol_M576_s0.log,STEP,,,,-154.924791,,,,,,,,,,,10500,,,,,,5.40e-04,156.8042,1.99e+02,8.54e+02,2.33e-01,3.8e+12,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.92456142,,6071,,splat,,,,,,,11000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.924887,,,,,,,,,,,11000,,,,,,5.25e-04,156.8043,1.95e+02,8.58e+02,2.27e-01,3.9e+12,
iso_ethanol_M576_s0.log,STEP,,,,-154.924942,,,,,,,,,,,11500,,,,,,5.18e-04,156.8044,1.93e+02,8.60e+02,2.24e-01,5.0e+12,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,,-154.92465470,,6635,,splat,,,,,,,12000,576,,,,,,,,,,,
iso_ethanol_M576_s0.log,STEP,,,,-154.924978,,,,,,,,,,,11999,,,,,,5.14e-04,156.8045,1.91e+02,8.62e+02,2.21e-01,6.0e+12,
iso_ethanol_M576_s0.log,RESULT_PARTIAL,ethanol,,72,-154.92465470,,6667,,splat,,pbe,,,,,,576,12000,0,866,,,,,,,,
iso_ethanol_M576_s0.log,RESULT,ethanol,,72,-154.92465470,,6722,,splat,,pbe,,,,,,576,12000,0,866,-154.92213123,,,,,,,-2.52347891
iso_ethanol_M576_s1.log,STEP,,,,538.850956,,,,,,,,,,,0,,,,,,7.15e+02,163.0663,1.98e+00,1.54e+01,1.29e-01,4.2e+08,
iso_ethanol_M576_s1.log,STEP,,,,-154.744639,,,,,,,,,,,500,,,,,,9.04e+00,157.0069,2.76e+01,3.33e+02,8.30e-02,5.2e+10,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.86348371,,593,,splat,,,,,,,1000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.864236,,,,,,,,,,,1000,,,,,,4.86e+00,156.8453,3.51e+01,3.53e+02,9.95e-02,1.7e+12,
iso_ethanol_M576_s1.log,STEP,,,,-154.879332,,,,,,,,,,,1500,,,,,,3.70e+00,156.8285,5.59e+01,3.52e+02,1.59e-01,1.2e+11,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.89775817,,1142,,splat,,,,,,,2000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.898295,,,,,,,,,,,2000,,,,,,1.74e+00,156.8070,7.06e+01,3.70e+02,1.91e-01,1.1e+12,
iso_ethanol_M576_s1.log,STEP,,,,-154.859594,,,,,,,,,,,2500,,,,,,4.82e+00,156.7986,7.85e+01,3.97e+02,1.98e-01,6.2e+10,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.88746033,,1693,,splat,,,,,,,3000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.887990,,,,,,,,,,,3000,,,,,,2.12e+00,156.8192,1.08e+02,4.06e+02,2.65e-01,1.4e+11,
iso_ethanol_M576_s1.log,STEP,,,,-154.910372,,,,,,,,,,,3500,,,,,,2.47e+00,156.8045,1.18e+02,4.37e+02,2.69e-01,1.8e+12,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.91264500,,2244,,splat,,,,,,,4000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.913135,,,,,,,,,,,4000,,,,,,1.70e+00,156.8036,1.44e+02,5.61e+02,2.56e-01,4.4e+12,
iso_ethanol_M576_s1.log,STEP,,,,-154.914838,,,,,,,,,,,4500,,,,,,2.11e+00,156.7960,1.77e+02,5.92e+02,3.00e-01,8.0e+11,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.91219901,,2794,,splat,,,,,,,5000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.912640,,,,,,,,,,,5000,,,,,,1.84e+00,156.7751,1.95e+02,6.40e+02,3.04e-01,2.9e+12,
iso_ethanol_M576_s1.log,STEP,,,,-154.920081,,,,,,,,,,,5500,,,,,,7.17e-01,156.8012,2.11e+02,6.70e+02,3.15e-01,5.7e+11,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.91979556,,3346,,splat,,,,,,,6000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.920208,,,,,,,,,,,6000,,,,,,7.94e-01,156.7989,2.39e+02,7.09e+02,3.37e-01,1.4e+11,
iso_ethanol_M576_s1.log,STEP,,,,-154.921105,,,,,,,,,,,6500,,,,,,5.19e-01,156.8022,2.47e+02,7.21e+02,3.43e-01,6.5e+11,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.92116931,,3902,,splat,,,,,,,7000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.921503,,,,,,,,,,,7000,,,,,,2.53e-01,156.8012,2.39e+02,7.33e+02,3.26e-01,1.1e+12,
iso_ethanol_M576_s1.log,STEP,,,,-154.921615,,,,,,,,,,,7500,,,,,,3.11e-01,156.7993,2.33e+02,7.47e+02,3.12e-01,1.1e+12,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.92174979,,4461,,splat,,,,,,,8000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.922019,,,,,,,,,,,8000,,,,,,6.73e-02,156.8010,2.27e+02,7.61e+02,2.99e-01,1.2e+12,
iso_ethanol_M576_s1.log,STEP,,,,-154.922269,,,,,,,,,,,8500,,,,,,1.73e-01,156.8017,2.20e+02,7.72e+02,2.86e-01,1.6e+12,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.92239093,,5022,,splat,,,,,,,9000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.922620,,,,,,,,,,,9000,,,,,,7.17e-02,156.8022,2.13e+02,7.81e+02,2.73e-01,1.3e+12,
iso_ethanol_M576_s1.log,STEP,,,,-154.922805,,,,,,,,,,,9500,,,,,,2.93e-03,156.8022,2.06e+02,7.90e+02,2.61e-01,3.6e+12,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.92270170,,5586,,splat,,,,,,,10000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.922909,,,,,,,,,,,10000,,,,,,2.63e-03,156.8024,2.01e+02,7.96e+02,2.52e-01,2.5e+12,
iso_ethanol_M576_s1.log,STEP,,,,-154.923069,,,,,,,,,,,10500,,,,,,2.00e-03,156.8027,1.96e+02,8.02e+02,2.45e-01,2.9e+12,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.92298209,,6145,,splat,,,,,,,11000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.923181,,,,,,,,,,,11000,,,,,,3.07e-04,156.8029,1.93e+02,8.05e+02,2.40e-01,4.3e+12,
iso_ethanol_M576_s1.log,STEP,,,,-154.923228,,,,,,,,,,,11500,,,,,,1.25e-04,156.8030,1.91e+02,8.07e+02,2.37e-01,5.6e+12,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,,-154.92305864,,6707,,splat,,,,,,,12000,576,,,,,,,,,,,
iso_ethanol_M576_s1.log,STEP,,,,-154.923255,,,,,,,,,,,11999,,,,,,1.44e-04,156.8031,1.90e+02,8.09e+02,2.35e-01,6.4e+12,
iso_ethanol_M576_s1.log,RESULT_PARTIAL,ethanol,,72,-154.92305864,,6738,,splat,,pbe,,,,,,576,12000,1,866,,,,,,,,
iso_ethanol_M576_s1.log,RESULT,ethanol,,72,-154.92305864,,6791,,splat,,pbe,,,,,,576,12000,1,866,-154.92052623,,,,,,,-2.53241198
iso_ethanol_M576_s2.log,STEP,,,,707.802830,,,,,,,,,,,0,,,,,,8.73e+02,168.6148,1.40e+00,1.84e+01,7.61e-02,6.8e+08,
iso_ethanol_M576_s2.log,STEP,,,,-154.499873,,,,,,,,,,,500,,,,,,1.27e+01,157.2391,2.71e+01,2.74e+02,9.86e-02,5.6e+10,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.78385967,,593,,splat,,,,,,,1000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.784731,,,,,,,,,,,1000,,,,,,1.16e+01,156.8877,3.83e+01,2.96e+02,1.30e-01,1.8e+11,
iso_ethanol_M576_s2.log,STEP,,,,-154.849996,,,,,,,,,,,1500,,,,,,2.63e+00,156.8868,5.66e+01,3.12e+02,1.81e-01,1.5e+11,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.89706506,,1140,,splat,,,,,,,2000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.897678,,,,,,,,,,,2000,,,,,,2.64e+00,156.7993,5.97e+01,3.50e+02,1.71e-01,3.1e+11,
iso_ethanol_M576_s2.log,STEP,,,,-154.866406,,,,,,,,,,,2500,,,,,,4.18e+00,156.8633,8.49e+01,3.66e+02,2.32e-01,1.2e+11,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.90442906,,1689,,splat,,,,,,,3000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.904863,,,,,,,,,,,3000,,,,,,2.79e+00,156.7954,9.21e+01,3.91e+02,2.36e-01,2.3e+11,
iso_ethanol_M576_s2.log,STEP,,,,-154.910635,,,,,,,,,,,3500,,,,,,1.66e+00,156.7998,1.11e+02,4.48e+02,2.47e-01,8.5e+11,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.91314484,,2238,,splat,,,,,,,4000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.913536,,,,,,,,,,,4000,,,,,,1.24e+00,156.7997,1.47e+02,4.90e+02,2.99e-01,8.4e+10,
iso_ethanol_M576_s2.log,STEP,,,,-154.915340,,,,,,,,,,,4500,,,,,,2.25e+00,156.7998,1.49e+02,5.79e+02,2.58e-01,2.0e+11,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.91589201,,2783,,splat,,,,,,,5000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.916360,,,,,,,,,,,5000,,,,,,2.16e+00,156.8002,1.97e+02,5.87e+02,3.36e-01,2.1e+11,
iso_ethanol_M576_s2.log,STEP,,,,-154.914251,,,,,,,,,,,5500,,,,,,1.29e+00,156.7743,2.12e+02,6.21e+02,3.42e-01,8.8e+10,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.91989930,,3332,,splat,,,,,,,6000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.920286,,,,,,,,,,,6000,,,,,,8.48e-01,156.7999,2.34e+02,7.32e+02,3.19e-01,6.7e+11,
iso_ethanol_M576_s2.log,STEP,,,,-154.920798,,,,,,,,,,,6500,,,,,,8.97e-01,156.7991,2.34e+02,7.49e+02,3.12e-01,6.7e+11,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.92115863,,3886,,splat,,,,,,,7000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.921535,,,,,,,,,,,7000,,,,,,6.02e-01,156.8027,2.30e+02,7.64e+02,3.01e-01,8.6e+11,
iso_ethanol_M576_s2.log,STEP,,,,-154.921757,,,,,,,,,,,7500,,,,,,6.48e-01,156.8031,2.26e+02,7.78e+02,2.90e-01,5.3e+11,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.92181815,,4445,,splat,,,,,,,8000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.922193,,,,,,,,,,,8000,,,,,,9.80e-02,156.8014,2.19e+02,7.91e+02,2.77e-01,1.4e+12,
iso_ethanol_M576_s2.log,STEP,,,,-154.922285,,,,,,,,,,,8500,,,,,,2.26e-01,156.8013,2.13e+02,8.02e+02,2.66e-01,8.3e+11,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.92221278,,5005,,splat,,,,,,,9000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.922568,,,,,,,,,,,9000,,,,,,6.82e-02,156.8016,2.05e+02,8.11e+02,2.52e-01,1.5e+12,
iso_ethanol_M576_s2.log,STEP,,,,-154.922662,,,,,,,,,,,9500,,,,,,1.72e-02,156.8017,1.96e+02,8.20e+02,2.39e-01,2.9e+12,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.92240736,,5567,,splat,,,,,,,10000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.922743,,,,,,,,,,,10000,,,,,,5.56e-04,156.8018,1.90e+02,8.29e+02,2.29e-01,4.6e+12,
iso_ethanol_M576_s2.log,STEP,,,,-154.922810,,,,,,,,,,,10500,,,,,,1.16e-04,156.8019,1.85e+02,8.35e+02,2.22e-01,4.6e+12,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.92252729,,6121,,splat,,,,,,,11000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.922850,,,,,,,,,,,11000,,,,,,1.25e-04,156.8018,1.82e+02,8.40e+02,2.16e-01,4.4e+12,
iso_ethanol_M576_s2.log,STEP,,,,-154.922895,,,,,,,,,,,11500,,,,,,1.47e-04,156.8018,1.80e+02,8.43e+02,2.13e-01,5.0e+12,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,,-154.92260787,,6671,,splat,,,,,,,12000,576,,,,,,,,,,,
iso_ethanol_M576_s2.log,STEP,,,,-154.922924,,,,,,,,,,,11999,,,,,,1.56e-04,156.8017,1.78e+02,8.45e+02,2.11e-01,5.3e+12,
iso_ethanol_M576_s2.log,RESULT_PARTIAL,ethanol,,72,-154.92260787,,6702,,splat,,pbe,,,,,,576,12000,2,866,,,,,,,,
iso_ethanol_M576_s2.log,RESULT,ethanol,,72,-154.92260787,,6755,,splat,,pbe,,,,,,576,12000,2,866,-154.92134069,,,,,,,-1.26717405
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,1921.809827,,,,,,,,,,,0,,,,,,9.19e+02,838.3189,2.21e+00,3.18e+01,6.93e-02,1.3e+08,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-494.605009,,,,,,,,,,,500,,,,,,1.89e+01,788.2253,2.23e+01,4.94e+02,4.51e-02,3.7e+12,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.83629115,,1510,,splat,,,,,,,1000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-494.844547,,,,,,,,,,,1000,,,,,,1.88e+01,787.8410,3.68e+01,5.26e+02,7.00e-02,1.7e+13,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.213224,,,,,,,,,,,1500,,,,,,7.02e+00,787.7192,5.26e+01,5.76e+02,9.14e-02,3.9e+13,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.25022178,,2970,,splat,,,,,,,2000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.257668,,,,,,,,,,,2000,,,,,,6.70e+00,787.7396,8.27e+01,6.25e+02,1.32e-01,3.9e+13,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.210005,,,,,,,,,,,2500,,,,,,1.10e+01,787.7552,1.05e+02,6.77e+02,1.54e-01,7.0e+12,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.42608730,,4431,,splat,,,,,,,3000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.433064,,,,,,,,,,,3000,,,,,,4.90e+00,787.6252,1.28e+02,6.99e+02,1.83e-01,1.3e+13,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.451853,,,,,,,,,,,3500,,,,,,1.92e+00,787.6034,1.46e+02,7.24e+02,2.01e-01,1.3e+14,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.44632453,,5893,,splat,,,,,,,4000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.452600,,,,,,,,,,,4000,,,,,,2.98e+00,787.6114,1.82e+02,7.60e+02,2.39e-01,8.5e+12,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.458217,,,,,,,,,,,4500,,,,,,2.00e+00,787.4698,2.13e+02,8.02e+02,2.66e-01,3.2e+12,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.45779879,,7360,,splat,,,,,,,5000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.463915,,,,,,,,,,,5000,,,,,,2.77e+00,787.5652,2.61e+02,8.44e+02,3.10e-01,3.9e+12,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.486456,,,,,,,,,,,5500,,,,,,2.38e+00,787.5873,2.85e+02,8.99e+02,3.17e-01,7.6e+12,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.48454748,,8823,,splat,,,,,,,6000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.489602,,,,,,,,,,,6000,,,,,,1.86e+00,787.5856,3.02e+02,9.68e+02,3.12e-01,1.1e+12,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.493025,,,,,,,,,,,6500,,,,,,1.60e+00,787.6176,3.11e+02,1.06e+03,2.95e-01,1.5e+12,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.48439332,,10293,,splat,,,,,,,7000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.488793,,,,,,,,,,,7000,,,,,,1.90e+00,787.6275,3.19e+02,1.10e+03,2.90e-01,3.8e+12,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.495158,,,,,,,,,,,7500,,,,,,1.46e+00,787.5943,3.28e+02,1.14e+03,2.86e-01,3.0e+12,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49364540,,11764,,splat,,,,,,,8000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.497758,,,,,,,,,,,8000,,,,,,1.03e+00,787.5855,3.34e+02,1.17e+03,2.85e-01,4.0e+12,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.499209,,,,,,,,,,,8500,,,,,,2.51e-01,787.5843,3.00e+02,1.18e+03,2.53e-01,6.9e+12,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49556966,,13245,,splat,,,,,,,9000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.499482,,,,,,,,,,,9000,,,,,,4.22e-01,787.5831,2.74e+02,1.19e+03,2.29e-01,2.1e+13,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.500030,,,,,,,,,,,9500,,,,,,1.85e-01,787.5825,2.51e+02,1.20e+03,2.09e-01,1.9e+13,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49664381,,14730,,splat,,,,,,,10000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.500430,,,,,,,,,,,10000,,,,,,2.13e-03,787.5816,2.33e+02,1.21e+03,1.93e-01,9.7e+12,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.500672,,,,,,,,,,,10500,,,,,,3.17e-04,787.5811,2.20e+02,1.21e+03,1.82e-01,1.1e+13,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49711258,,16215,,splat,,,,,,,11000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.500819,,,,,,,,,,,11000,,,,,,2.84e-04,787.5809,2.12e+02,1.21e+03,1.75e-01,1.2e+13,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.500904,,,,,,,,,,,11500,,,,,,2.63e-04,787.5807,2.07e+02,1.21e+03,1.70e-01,2.0e+13,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.49728891,,17704,,splat,,,,,,,12000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,STEP,,,,-495.500959,,,,,,,,,,,11999,,,,,,2.48e-04,787.5806,2.03e+02,1.21e+03,1.67e-01,1.3e+13,
iso_alanine_dipeptide_M1000_s0.log,RESULT_PARTIAL,alanine_dipeptide,,200,-495.49728891,,18082,,splat,,pbe,,,,,,1000,12000,0,1717,,,,,,,,
iso_alanine_dipeptide_M1000_s0.log,RESULT,alanine_dipeptide,,200,-495.49728891,,18486,,splat,,pbe,,,,,,1000,12000,0,1717,-495.49635855,,,,,,,-0.93035522
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,1905.464326,,,,,,,,,,,0,,,,,,9.14e+02,833.9794,2.31e+00,3.24e+01,7.12e-02,1.4e+08,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-494.408284,,,,,,,,,,,500,,,,,,9.15e+00,788.1777,2.68e+01,6.25e+02,4.28e-02,4.0e+13,
iso_alanine_dipeptide_M1000_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.95856995,,1514,,splat,,,,,,,1000,1000,,,,,,,,,,,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-494.966363,,,,,,,,,,,1000,,,,,,1.38e+01,787.8511,3.18e+01,6.62e+02,4.80e-02,6.3e+14,
iso_alanine_dipeptide_M1000_s1.log,STEP,,,,-495.345544,,,,,,,,,,,1500,,,,,,6.83e+00,787.7048,5.50e+01,6.89e+02,7.98e-02,3.5e+14,
